name,street,post_code,city,longitude,latitude,humidity_avg,pressure_avg,temperature_avg,pm10_avg,pm25_avg,timestamp
POWIATOWA SZKOŁA PODSTAWOWA SPECJALNA W BOLESŁAWCU,UL. BANKOWA,59-700,BOLESŁAWIEC,15.568652524605456,51.260498457733576 ,80.63333333333334,998.9916666666667,8.191666666666666,14.458333333333334,12.950000000000001,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI W SZCZYTNIKACH,,32-112,SZCZYTNIKI,20.2865705,50.2369307,98.46666666666665,989.3000000000001,6.058333333333334,28.058333333333334,25.599999999999998,2023-10-16 20:37:21
PUBLICZNA SZKOŁA PODSTAWOWA W KOCHCICACH,UL. PARKOWA,42-283,KOCHCICE,18.6821575,50.7082443,100.0,986.6999999999999,6.508333333333333,3.6,3.2416666666666667,2023-10-16 20:37:21
III LICEUM OGÓLNOKSZTAŁCĄCE W ZESPOLE SZKÓŁ NR 1 W PSZCZYNIE ,UL. KAZIMIERZA WIELKIEGO,43-200,PSZCZYNA,18.945466,49.965741,69.94166666666666,990.4666666666667,8.5,78.47500000000001,56.40833333333333,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM.JANA KOCHANOWSKIEGO W SZÓWSKU,UL. LUBELSKA,37-522,SZÓWSKO,22.710251184075926,50.04758822852888 ,88.28333333333335,1000.7166666666667,6.675,38.99166666666667,32.199999999999996,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA W ŁYSAKOWIE,,28-300,ŁYSAKÓW DRUGI,20.31178517,50.59252463,100.0,988.5833333333334,5.816666666666666,10.141666666666666,7.6000000000000005,2023-10-16 20:37:21
SPOŁECZNA SZKOŁA PODSTAWOWA NR 1 IM. KS.PROF. JÓZEFA TISCHNERA W TARNOWIE,UL. GUMNISKA,33-100,TARNÓW,21.00131621,50.00814381,73.14166666666667,997.025,8.383333333333335,9.716666666666667,8.933333333333334,2023-10-16 20:37:21
I LICEUM OGÓLNOKSZTAŁCĄCE IM. MIKOŁAJA KOPERNIKA W GRAJEWIE,UL. A. MICKIEWICZA,19-200,GRAJEWO,22.452724999999997,53.65094443707044,97.55,1000.4333333333334,5.908333333333334,6.466666666666668,5.008333333333334,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W KONOPISKACH,UL. SPORTOWA,42-274,KONOPISKA,19.0078926,50.7263775,71.31666666666668,996.0,6.0,9.441666666666666,6.991666666666667,2023-10-16 20:37:21
ZESPÓŁ SZKÓŁ SPECJALNYCH SZKOŁA PODSTAWOWA SPECJALNA NR 6 W WADOWICACH,UL. ZEGADŁOWICZA,34-100,WADOWICE,19.4939579,49.8827856,76.01666666666667,989.5916666666667,7.466666666666668,19.983333333333334,16.125,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA Z ODDZIAŁEM PRZEDSZKOLNYM W POSKWITOWIE,POSKWITÓW,32-095,POSKWITÓW (WIEŚ),20.0004568,50.2236024,99.85833333333333,987.975,6.0,15.758333333333333,11.775,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 34 IM. KORNELA MAKUSZYŃSKIEGO W LUBLINIE,IRENY KOSMOWSKIEJ,20-815,LUBLIN,22.5413696849013,51.2606404685152,73.00833333333334,994.0,5.408333333333334,13.833333333333334,10.416666666666666,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. B.CHROBREGO W RYBARZOWICACH,UL. BESKIDZKA,43-378,RYBARZOWICE,19.1030526,49.7294784,71.625,972.75,8.066666666666666,41.40833333333333,30.633333333333336,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. GEN. STANISŁAWA SKALSKIEGO W POLICHNIE,,26-060,POLICHNO,20.3964092,50.82155974,72.66666666666667,991.4083333333333,8.866666666666667,7.966666666666666,7.508333333333333,2023-10-16 20:37:21
SPOŁECZNA SZKOŁA PODSTAWOWA IM. STANISŁAWA MONIUSZKI W KUDOWEJ-ZDROJU,UL. SŁONE,57-350,KUDOWA-ZDRÓJ,16.2426605,50.4427156,95.64999999999999,978.5833333333334,7.033333333333334,30.058333333333334,26.175,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ADAMÓWCE,ADAMÓWKA,37-534,ADAMÓWKA,22.69604291689,50.2583834457348,78.19166666666668,995.0,5.216666666666667,2.0,2.0,2023-10-16 20:37:21
AKADEMICKI ZESPÓŁ PLACÓWEK OŚWIATOWYCH SZKOŁA PODSTAWOWA W FIJEWIE,,14-260,FIJEWO,19.7542438,53.4991344,100.0,997.025,6.758333333333333,30.2,25.675,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 13 W ZAWIERCIU,UL. FILARETÓW,42-400,ZAWIERCIE,19.4911184,50.4934888,88.89999999999999,975.8583333333332,6.258333333333333,13.391666666666666,10.416666666666666,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. LOTNIKÓW POLSKICH W PŁOCICZNIE-TARTAK,,unknow,PŁOCICZNO-TARTAK,22.983029328835258,54.02273741338736,95.23333333333333,995.9166666666666,5.183333333333334,1.0333333333333334,0.8166666666666668,2023-10-16 20:37:21
TECHNIKUM W RACIĄŻU,UL. KILIŃSKIEGO,09-140,RACIĄŻ,20.127731,52.778712,83.825,1005.1750000000001,7.675,39.791666666666664,32.608333333333334,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 8 W ZAWIERCIU,UL. WOJSKA POLSKIEGO,42-400,ZAWIERCIE,19.4092199,50.486569,62.65,982.9,10.200000000000001,24.55,19.341666666666665,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. JULIUSZA SŁOWACKIEGO W HERBACH,UL. KATOWICKA,42-284,HERBY,18.880949,50.743272,89.25,1075.0833333333333,6.0,9.458333333333334,8.299999999999999,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 7 IM. MARII KONOPNICKIEJ W ZAWIERCIU,UL. OŚWIATOWA,42-400,ZAWIERCIE,19.5150167,50.4773682,96.325,982.0416666666666,6.658333333333332,34.625,25.308333333333334,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 20 IM. POLSKICH HIMALAISTÓW W ZABRZU,UL. JANA KASPROWICZA,41-800,ZABRZE,18.813383,50.318177,80.46666666666667,991.1416666666668,8.275,22.933333333333334,20.441666666666666,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 3 W ZAWIERCIU,UL. MARII SKŁODOWSKIEJ-CURIE,42-400,ZAWIERCIE,19.4347172,50.4796517,93.96666666666665,980.7833333333333,6.3500000000000005,17.883333333333333,12.125,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 6 IM. DRA WŁADYSŁAWA GĘBIKA Z ODDZIAŁAMI INTEGRACYJNYMI W KWIDZYNIE,UL. GRUNWALDZKA,82-500,KWIDZYN,18.932667,53.723949,100.0,1010.025,6.983333333333333,8.733333333333333,7.341666666666666,2023-10-16 20:37:21
IX LICEUM OGÓLNOKSZTAŁCĄCE W ZABRZU W CENTRUM EDUKACJI W ZABRZU,UL. 1 MAJA,41-800,ZABRZE,18.777957,50.302103,73.16666666666667,991.6083333333332,8.783333333333333,20.716666666666665,18.075,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA W BRZEŚCIU,,28-400,BRZEŚCIE,20.54586641,50.5470206,100.0,995.7692307692307,6.507692307692308,11.66923076923077,10.684615384615386,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 3 IM. ORŁA BIAŁEGO W CIECHANOWIE,UL. POWSTAŃCÓW WIELKOPOLSKICH,06-400,CIECHANÓW,20.631842155818422,52.882394549980845,100.0,1002.2916666666666,5.858333333333333,0.7833333333333333,0.7250000000000001,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 4 W SKARŻYSKU-KAMIENNEJ,UL. KSIĄŻĘCA,26-110,SKARŻYSKO-KAMIENNA,20.875901311108976,51.1416602921439 ,76.63,992.1,6.909999999999999,21.16,18.86,2023-10-16 20:37:21
TECHNIKUM W ŻELECHOWIE,UL. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO,08-430,ŻELECHÓW,21.898786,51.812356,79.89999999999999,998.2666666666668,7.175,13.033333333333333,11.883333333333333,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA W ZAWIDZU KOŚCIELNYM,UL. MAZOWIECKA,09-226,ZAWIDZ KOŚCIELNY,19.870229928959297,52.82718910632357,94.80000000000001,1004.1222222222223,8.466666666666667,30.17777777777778,25.633333333333333,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. JANA KOCHANOWSKIEGO W BĘCZARCE,,32-444,BĘCZARKA,19.8615647,49.8750803,74.8,982.7416666666667,6.675,34.68333333333333,30.28333333333333,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W BIERTOWICACH,,32-440,BIERTOWICE,19.7923669,49.8728563,98.75,991.2700000000001,6.4799999999999995,62.52,50.660000000000004,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA W JELENIOWIE,,26-006,JELENIÓW,21.116233057672765,50.844493249563236,100.0,986.1999999999999,6.483333333333333,33.041666666666664,26.825,2023-10-16 20:37:21
PUBLICZNA SZKOŁA PODSTAWOWA NR 30 IM. KRÓLOWEJ JADWIGI W RADOMIU,UL. PIASTOWSKA,26-600,RADOM,21.15801836,51.43197508,75.70833333333333,1002.2333333333332,7.816666666666666,13.866666666666667,12.758333333333333,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM.TADEUSZA KOŚCIUSZKI W GŁOGOCZOWIE,,32-444,GŁOGOCZÓW,19.8764713,49.8949648,79.28181818181818,992.0181818181819,6.645454545454545,26.4,22.863636363636363,2023-10-16 20:37:21
PRYWATNA SZKOŁA PODSTAWOWA W KRAKOWIE,UL. PODGÓRKI TYNIECKIE,30-398,KRAKÓW-PODGÓRZE,19.84421916,50.01213341,75.18333333333332,994.4083333333333,7.25,11.866666666666667,10.791666666666666,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 5 IM. KRÓLA JANA III SOBIESKIEGO W ZABRZU,UL. KRÓLEWSKA,41-800,ZABRZE,18.776472,50.300698,78.04166666666667,991.4250000000001,8.825000000000001,26.625,18.958333333333332,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA W LUBOWIDZU,UL. JANA PAWŁA II,09-304,LUBOWIDZ,19.842984,53.120566,93.55833333333334,1005.0,9.6,22.325,18.408333333333335,2023-10-16 20:37:21
KATOLICKA SZKOŁA PODSTAWOWA MONTESSORI W KRAKOWIE,UL. KS. STEFANA PAWLICKIEGO,30-320,KRAKÓW-PODGÓRZE,19.917813,50.043104,78.60833333333333,997.225,8.225,9.325000000000001,8.516666666666667,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 2 IM. JANA PAWŁA II W GORZYCACH,UL. EDUKACJI NARODOWEJ,39-432,GORZYCE,21.83097317,50.67218435,95.51666666666667,1002.975,6.933333333333334,12.933333333333332,10.891666666666666,2023-10-16 20:37:21
NIEPUBLICZNA SZKOŁA PODSTAWOWA W NIWCE,,33-130,NIWKA,20.853454,50.056594,65.77499999999999,998.0583333333334,9.641666666666667,12.275,9.85,2023-10-16 20:37:21
TECHNIKUM NR 2 W CZĘSTOCHOWIE,UL. WARSZAWSKA,42-200,CZĘSTOCHOWA,19.1485028,50.7931394,98.875,992.975,6.841666666666666,17.658333333333335,15.024999999999999,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA W BUDZOWIE Z FILIĄ W GRODZISZCZU,UL. HENRYKA POBOŻNEGO,57-214,BUDZÓW,16.69061021,50.58383865,86.49166666666667,980.6916666666666,6.191666666666666,14.166666666666666,11.233333333333334,2023-10-16 20:37:21
PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA KOCHANOWSKIEGO W WÓJCICACH,UL. GŁÓWNA,55-220,WÓJCICE,17.2122623,50.4609086,87.13333333333333,1003.8916666666665,7.758333333333333,14.666666666666666,13.233333333333334,2023-10-16 20:37:21
PUBLICZNA SZKOŁA PODSTAWOWA W BIERZWNICY,,78-324,BIERZWNICA,15.9112181,53.7221891,100.0,1002.1166666666667,6.708333333333333,4.366666666666666,3.1333333333333333,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. ŻOŁNIERZA POLSKIEGO W WĘDRZYNIE,,69-211,WĘDRZYN,15.17882328,52.44755351,99.93333333333334,1100.0,6.866666666666667,1.4083333333333332,0.7916666666666666,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. STANISŁWA STASZICA W WĄPIELSKU,,87-337,WĄPIELSK,19.2928961,53.1322293,99.0,1005.2833333333333,6.891666666666667,1.5250000000000001,1.3833333333333335,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 4 Z ODDZIAŁAMI INTEGRACYJNYMI W BIELAWIE,UL. LUDWIKA WARYŃSKIEGO,58-260,BIELAWA,16.6008348,50.6662832,73.85000000000001,977.625,6.858333333333333,11.0,9.15,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W GRODZISZCZU,,58-112,GRODZISZCZE,16.560664,50.798212,69.49166666666666,992.9666666666667,8.833333333333334,26.425,21.433333333333334,2023-10-16 20:37:21
LICEUM OGÓLNOKSZTAŁCĄCE W ŚRODZIE ŚLĄSKIEJ,UL. WROCŁAWSKA,55-300,ŚRODA ŚLĄSKA,16.5994053,51.158652,86.4111111111111,1006.1666666666666,8.488888888888889,23.48888888888889,19.62222222222222,2023-10-16 20:37:21
BRANŻOWA SZKOŁA I STOPNIA NR 6 W ZESPOLE SZKÓŁ PRZEMYSŁU SPOŻYWCZEGO IM. POWSTAŃCÓW WIELKOPOLSKICH W ŁODZI,UL. FRANCISZKAŃSKA,91-845,ŁÓDŹ-BAŁUTY,19.421884,51.7848081,68.39999999999999,994.5749999999999,8.383333333333333,3.733333333333333,2.8333333333333335,2023-10-16 20:37:21
TECHNIKUM NR 1 W ZESPOLE SZKÓŁ NR 1 IM. STANISŁAWA STASZICA W BOCHNI,UL. EDWARDA WINDAKIEWICZA,32-700,BOCHNIA,20.416325,49.966639,97.95833333333333,991.375,6.908333333333334,20.175,15.475,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. M. KOPERNIKA W KOŚCIELCU,,32-100,KOŚCIELEC,20.3906858,50.2001419,94.65454545454546,995.0727272727272,7.254545454545454,20.79090909090909,16.400000000000002,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ŁASZEWIE,,09-135,ŁASZEWO,20.090492,52.858682,99.78333333333335,999.8833333333333,7.7250000000000005,53.324999999999996,31.375,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W LIPINACH,,92-701,LIPINY,19.67220915,51.80665653,87.47500000000001,992.8000000000001,7.016666666666667,11.633333333333333,9.583333333333334,2023-10-16 20:37:21
I LICEUM OGÓLNOKSZTAŁCĄCE IM. MARCINA KROMERA W GORLICACH,UL. MARCINA KROMERA,38-300,GORLICE,21.155748,49.659518,77.2,985.725,6.633333333333333,67.34166666666667,50.083333333333336,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM.ŚWIĘTEJ KINGI W KORCZYNIE,,38-340,KORCZYNA,21.255204,49.702509,87.25,984.2583333333333,6.625,29.45,25.891666666666666,2023-10-16 20:37:21
TECHNIKUM W GOŁOTCZYŹNIE,UL. CIECHANOWSKA,06-430,GOŁOTCZYZNA,20.68880627301113,52.79264333773238,89.21666666666665,1005.2166666666667,7.733333333333333,3.275,2.4499999999999997,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA W RADZIKACH DUŻYCH,,87-337,RADZIKI DUŻE,19.278172,53.1659113,100.0,1006.8583333333332,7.533333333333334,5.241666666666666,4.308333333333334,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 2 Z ODDZIAŁAMI INTEGRACYJNYMI IM. ŻOŁNIERZY A.K. II REJONU CELKÓW W MARKACH,UL. SZKOLNA,05-270,MARKI,21.103744271164814,52.31729535665526,67.51,1007.6,7.959999999999999,5.35,4.42,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM.KAWALERÓW ORDERU UŚMIECHU W SIEROSŁAWICACH,,32-120,SIEROSŁAWICE,20.461954,50.141099,89.83333333333333,998.0666666666666,6.9750000000000005,15.35,12.025,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM.ŚW.JANA PAWŁA II W ZAWADACH,UL. KOŚCIUSZKI,16-075,ZAWADY,22.66793745,53.15651651,99.97500000000001,1003.5833333333334,6.3500000000000005,5.375,4.616666666666666,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 2 IM. KRÓLOWEJ JADWIGI W CZECHOWICACH-DZIEDZICACH,UL. WĘGLOWA,43-502,CZECHOWICE-DZIEDZICE,19.0071238,49.9283149,74.16666666666667,990.3166666666666,7.9750000000000005,21.108333333333334,17.875,2023-10-16 20:37:21
II LICEUM OGÓLNOKSZTAŁCĄCE IM. ADAMA ASNYKA W BIELSKU-BIAŁEJ,UL. JUTRZENKI,43-300,BIELSKO-BIAŁA,19.0635478,49.8094065,69.26153846153846,978.2615384615384,7.907692307692307,10.330769230769231,8.476923076923077,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 2 IM. STANISŁAWA SZYMAŃSKIEGO W ZAWIERCIU,UL. MIECZYSŁAWA NIEDZIAŁKOWSKIEGO,42-400,ZAWIERCIE,19.4166259,50.487743,97.34,981.36,6.35,36.0,30.73,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 1 IM.BPA MARCINA KROMERA W BIECZU,UL. GRODZKA,38-340,BIECZ,21.252429,49.730338,87.10000000000001,990.65,6.366666666666667,42.199999999999996,33.94166666666667,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 1 IM. BOHATERÓW WESTERPLATTE W BIELSKU-BIAŁEJ,UL. DYWIZJI KOŚCIUSZKOWSKIEJ,43-300,BIELSKO-BIAŁA,19.0637789,49.8227955,76.18333333333334,979.1583333333333,7.216666666666666,13.358333333333334,12.391666666666666,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 5 W RUDZIE ŚLĄSKIEJ,UL. PIOTRA NIEDURNEGO,41-708,RUDA ŚLĄSKA,18.8815597,50.30117879,100.0,984.8583333333332,8.416666666666666,26.983333333333334,19.833333333333332,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. GEN. DYW. TADEUSZA KUTRZEBY W KOŹLU,,95-011,KOŹLE,19.58919231,51.93825404,74.60833333333333,1001.0333333333333,7.466666666666666,10.258333333333333,8.308333333333334,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 1 IM. ŚW.JANA PAWŁA II W KŁODAWIE,UL. KOŚCIELNA,62-650,KŁODAWA,18.9134684,52.2542661,65.04166666666667,1005.6750000000001,8.174999999999999,119.875,97.89999999999999,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W ZAWIERCIU,UL. POWSTAŃCÓW ŚLĄSKICH,42-400,ZAWIERCIE,19.4267169,50.4838354,80.98333333333333,981.5833333333334,5.708333333333333,22.616666666666664,18.224999999999998,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 2 IM. JANA PAWŁA II W PORĘBIE,UL. WIEDZY,42-480,PORĘBA,19.361528,50.489263,91.85833333333333,982.6750000000001,6.591666666666666,18.241666666666667,14.991666666666667,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 4 W BIELSKU-BIAŁEJ,UL. EMILII PLATER,43-300,BIELSKO-BIAŁA,19.0583845,49.8223768,70.10000000000001,977.3833333333333,7.666666666666667,17.083333333333332,12.633333333333333,2023-10-16 20:37:21
PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA KOCHANOWSKIEGO W DOBRYSZYCACH,UL. LEŚNA,97-505,DOBRYSZYCE,19.4126126,51.1463112,81.97500000000001,993.75,7.8500000000000005,10.291666666666666,8.325000000000001,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. STANISŁAWA STASZICA W BOBOWEJ,UL. BOHATERÓW BOBOWEJ,38-350,BOBOWA,20.9509659,49.7102798,93.65833333333335,986.8583333333332,6.316666666666666,41.641666666666666,30.641666666666666,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. IRENY SENDLEROWEJ W WOLI,,87-620,WOLA,19.066111,52.9391449,100.0,1005.5749999999999,7.641666666666667,29.425,21.71666666666667,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 14 W ZAKŁADZIE POPRAWCZYM I SCHRONISKU DLA NIELETNICH W ŚWIDNICY,UL. SPRZYMIERZEŃCÓW,58-100,ŚWIDNICA,16.4865532,50.8375136,76.72500000000001,994.2083333333334,8.708333333333334,9.950000000000001,9.225,2023-10-16 20:37:21
NIEPUBLICZNA SZKOŁA PODSTAWOWA INTERNATIONAL ELEMENTARY SCHOOL W KAROLINOWIE,,09-142,KAROLINOWO,20.547247,52.5516469,69.79166666666667,1004.625,8.450000000000001,13.758333333333333,15.366666666666667,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. FRYDERYKA CHOPINA W WOJSZCZYCACH,,05-180,WOJSZCZYCE,20.6139434,52.494382,71.50833333333334,1005.9250000000001,7.233333333333333,6.1000000000000005,4.733333333333333,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM.MIKOŁAJA KOPERNIKA W ŁĄŻYNIE II,,87-123,ŁĄŻYN,19.145136,51.919438,94.55,1007.5500000000001,6.95,7.808333333333334,6.358333333333333,2023-10-16 20:37:21
"NIEPUBLICZNA SZKOŁA PODSTAWOWA ""GALILEO"" NR 1 W NAKONOWIE",,87-853,NAKONOWO,19.0568663,52.5562316,85.58000000000001,1007.3299999999999,8.790000000000001,5.01,4.59,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 7 Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. KORNELA MAKUSZYŃSKIEGO W MYSŁOWICACH,UL. GÓRNICZA,41-400,MYSŁOWICE,19.1660513,50.2080466,77.2,1100.0,7.366666666666667,11.258333333333333,9.775,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W JAMKACH-KORZONKU,,42-274,KORZONEK,18.9878115,50.712784,100.0,985.0666666666667,5.911111111111111,1.0666666666666667,0.6555555555555556,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 54 Z ODDZIAŁAMI INTEGRACYJNYMI W CZĘSTOCHOWIE,UL. JERZEGO KUKUCZKI,42-224,CZĘSTOCHOWA,19.137204428836377,50.835792530242145,87.425,991.25,6.775,7.300000000000001,6.25,2023-10-16 20:37:21
TECHNIKUM W ZESPOLE SZKÓŁ PONADPODSTAWOWYCH IM. INŻ. JÓZEFA MARKA W MSZANIE DOLNEJ,UL. JÓZEFA MARKA,34-730,MSZANA DOLNA,20.0783649,49.6670619,74.63333333333334,973.8333333333334,7.375,23.25,16.383333333333333,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W DĄBIU,UL. 3 MAJA,62-660,DĄBIE,18.8198211,52.0891079,74.89166666666667,1007.3583333333332,8.25,37.108333333333334,31.099999999999998,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 1 IM.H.ZAPAŁOWICZA W ZAWOI CENTRUM,,34-222,ZAWOJA,19.5553154,49.6585591,99.89166666666667,958.3833333333333,3.0833333333333335,39.0,30.650000000000002,2023-10-16 20:37:21
ZESPÓŁ SZKÓŁ-SZKOŁA PODSTAWOWA W ZEMBRZYCACH,,34-210,ZEMBRZYCE,19.5620127,49.7784772,94.75833333333333,983.1083333333332,5.425,44.21666666666667,37.13333333333333,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM.KAZIMIERZA WIELKIEGO W HUCIE STAREJ B,UL. ADAMA MICKIEWICZA,42-263,HUTA STARA B,19.138718,50.7370817,99.59166666666665,986.5083333333333,6.091666666666666,35.30833333333333,28.841666666666665,2023-10-16 20:37:21
"III PRYWATNE LICEUM OGÓLNOKSZTAŁCĄCE ""SZKOŁY OTWARTEGO MYŚLENIA"" W SOSNOWCU",UL. RACŁAWICKA,41-200,SOSNOWIEC,19.1040791,50.2862638,84.24166666666666,991.0166666666668,7.108333333333333,42.13333333333333,34.05833333333333,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM.HENRYKA SIENKIEWICZA W KAMIENICY POLSKIEJ,UL. ADAMA FERENSA,42-260,KAMIENICA POLSKA,19.1305413,50.6705877,85.43333333333334,985.5583333333334,7.366666666666667,27.25,23.25,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. ŚW. STANISŁAWA KOSTKI W LGOCZANCE,,42-253,LGOCZANKA,19.538226,50.7040577,89.89999999999999,988.975,6.341666666666666,8.316666666666666,7.158333333333334,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 5 IM. HENRYKA SIENKIEWICZA W MYSZKOWIE,UL. SIKORSKIEGO,42-300,MYSZKÓW,19.3144637,50.5706845,100.0,984.7083333333334,6.041666666666667,12.016666666666666,8.758333333333333,2023-10-16 20:37:21
ZESPÓŁ SZKÓŁ IM.T.KOŚCIUSZKI TECHNIKUM W ŻARKACH,UL. MYSZKOWSKA,42-310,ŻARKI,19.361968,50.6212895,100.0,981.3833333333333,5.316666666666667,87.78333333333335,70.675,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W PISANICY,,19-314,PISANICA,22.5789816,53.8232701,99.03636363636365,1000.1181818181817,5.463636363636364,44.26363636363636,36.372727272727275,2023-10-16 20:37:21
"SZKOŁA PODSTAWOWA NR 3, IM. JANA PAWŁA II W KASINCE MAŁEJ",,34-734,KASINKA MAŁA,20.0902484,49.7296904,59.315384615384616,967.3846153846154,8.592307692307692,51.215384615384615,38.73846153846154,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA NR 6 IM. TADEUSZA KOŚCIUSZKI W CIECHANOWIE,UL. WIKLINOWA,06-400,CIECHANÓW,20.60584577,52.87824598,100.0,1004.6083333333332,5.425,32.541666666666664,25.116666666666664,2023-10-16 20:37:21
SZKOŁA PODSTAWOWA IM. ŚW. FRANCISZKA Z ASYŻU W JELNEJ,,37-310,JELNA,22.3518669,50.2962689,87.71000000000001,998.6600000000001,6.840000000000001,5.3,4.92,2023-10-16 20:37:21
BRANŻOWA SZKOŁA I STOPNIA NR 3 W TARNOWSKICH GÓRACH,UL. HENRYKA SIENKIEWICZA,42-600,TARNOWSKIE GÓRY,18.8608006,50.4472968,100.0,985.9250000000001,7.45,66.95,50.225,2023-10-16 20:37:21
PUBLICZNA SZKOŁA PODSTAWOWA W KRZESZOWIE GÓRNYM,,37-413,KRZESZÓW GÓRNY,22.384137,50.419185,82.50833333333334,996.0500000000001,6.683333333333334,10.924999999999999,10.25,2023-10-16 20:37:21
TECHNIKUM NR 5 W RYBNIKU,UL. JÓZEFA RYMERA,44-270,RYBNIK,18.4969188,50.0607178,80.575,991.7416666666667,8.925,64.47500000000001,46.59166666666667,2023-10-16 20:37:21
I LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. POWSTAŃCÓW ŚLĄSKICH W RYBNIKU,UL. TADEUSZA KOŚCIUSZKI,44-200,RYBNIK,18.5519661,50.097143,76.36666666666666,991.8249999999999,9.108333333333333,9.083333333333334,8.383333333333333,2023-10-16 20:37:21
